X,Y,Z,SensorValue
2.252,9.624,0.7,299
2.252,9.46,0.7,319
2.252,9.288,0.7,329
2.252,9.124,0.7,334
2.252,8.956,0.7,335
2.252,8.792,0.7,336
2.252,8.62,0.7,338
2.252,8.452,0.7,310
2.252,8.288,0.7,301
2.252,8.116,0.7,300
2.252,7.952,0.7,300
2.252,7.78,0.7,298
2.252,7.616,0.7,301
2.252,7.448,0.7,292
2.252,7.284,0.7,296
2.252,7.112,0.7,308
2.252,6.948,0.7,313
2.252,6.78,0.7,317
2.252,6.616,0.7,330
2.252,6.444,0.7,316
2.252,6.28,0.7,326
2.252,6.112,0.7,313
2.252,5.94,0.7,320
2.252,5.776,0.7,325
2.252,5.604,0.7,334
2.252,5.444,0.7,315
2.252,5.272,0.7,336
2.252,5.108,0.7,316
2.252,4.936,0.7,323
2.252,4.772,0.7,322
2.252,4.604,0.7,311
2.252,4.44,0.7,310
2.252,4.268,0.7,306
2.252,4.104,0.7,300
2.252,3.936,0.7,313
2.252,3.772,0.7,294
2.252,3.6,0.7,314
2.252,3.428,0.7,297
2.252,3.264,0.7,307
2.252,3.096,0.7,313
2.252,2.932,0.7,310
2.252,2.76,0.7,316
2.252,2.596,0.7,318
2.252,2.428,0.7,315
2.252,2.264,0.7,298
2.252,2.092,0.7,296
2.252,1.928,0.7,298
2.252,1.76,0.7,281
2.252,1.592,0.7,282
2.252,1.424,0.7,278
2.252,1.26,0.7,283
2.252,1.088,0.7,279
2.252,0.92,0.7,283
2.252,0.756,0.7,293
2.252,0.584,0.7,305
2.252,0.42,0.7,305
2.252,0.252,0.7,303
2.252,0.092,0.7,296
2.252,0.008,0.7,294
2.252,0.0,0.7,297
2.252,0.0,0.744,287
2.252,0.0,0.888,305
2.252,0.0,1.052,308
2.252,0.0,1.22,309
2.252,0.0,1.36,309
2.252,0.0,1.4,308
2.252,0.0,1.4,299
2.252,0.048,1.4,290
2.252,0.184,1.4,301
2.252,0.356,1.4,312
2.252,0.52,1.4,299
2.252,0.688,1.4,306
2.252,0.852,1.4,303
2.252,1.024,1.4,305
2.252,1.188,1.4,300
2.252,1.36,1.4,295
2.252,1.528,1.4,272
2.252,1.692,1.4,265
2.252,1.864,1.4,269
2.252,2.028,1.4,284
2.252,2.2,1.4,280
2.252,2.36,1.4,298
2.252,2.532,1.4,300
2.252,2.696,1.4,312
2.252,2.864,1.4,309
2.252,3.028,1.4,325
2.252,3.2,1.4,322
2.252,3.364,1.4,323
2.252,3.536,1.4,320
2.252,3.7,1.4,308
2.252,3.868,1.4,284
2.252,4.04,1.4,278
2.252,4.204,1.4,279
2.252,4.372,1.4,263
2.252,4.536,1.4,262
2.252,4.708,1.4,257
2.252,4.872,1.4,255
2.252,5.04,1.4,256
2.252,5.204,1.4,254
2.252,5.376,1.4,251
2.252,5.54,1.4,250
2.252,5.712,1.4,251
2.252,5.872,1.4,257
2.252,6.044,1.4,250
2.252,6.208,1.4,282
2.252,6.38,1.4,271
2.252,6.548,1.4,299
2.252,6.712,1.4,304
2.252,6.884,1.4,292
2.252,7.048,1.4,295
2.252,7.22,1.4,300
2.252,7.38,1.4,300
2.252,7.552,1.4,308
2.252,7.716,1.4,307
2.252,7.888,1.4,332
2.252,8.052,1.4,330
2.252,8.22,1.4,330
2.252,8.384,1.4,315
2.252,8.556,1.4,300
2.252,8.72,1.4,312
2.252,8.888,1.4,285
2.252,9.06,1.4,296
2.252,9.224,1.4,290
2.252,9.396,1.4,261
2.252,9.556,1.4,258
2.252,9.728,1.4,261
2.252,9.892,1.4,284
2.252,10.064,1.4,285
2.252,10.228,1.4,298
2.252,10.396,1.4,289
2.252,10.56,1.4,288
2.252,10.732,1.4,291
2.252,10.896,1.4,290
2.252,11.064,1.4,301
2.252,11.228,1.4,287
2.252,11.4,1.4,266
2.252,11.572,1.4,295
2.252,11.732,1.4,256
2.252,11.904,1.4,259
2.252,12.068,1.4,303
2.252,12.24,1.4,302
2.252,12.4,1.4,303
2.252,12.572,1.4,291
2.252,12.736,1.4,291
2.252,12.908,1.4,291
2.252,13.072,1.4,301
2.252,13.24,1.4,302
2.252,13.404,1.4,301
2.252,13.576,1.4,283
2.252,13.74,1.4,280
2.252,13.912,1.4,275
2.252,14.08,1.4,290
2.252,14.244,1.4,287
2.252,14.416,1.4,298
2.252,14.576,1.4,305
2.252,14.748,1.4,297
2.252,14.908,1.4,297
2.252,14.992,1.4,294
2.252,15.0,1.4,295
2.252,15.0,1.4,294
2.252,15.0,1.448,293
2.252,15.0,1.588,295
2.252,15.0,1.76,294
2.252,15.0,1.928,296
2.252,15.0,2.06,293
2.252,15.0,2.1,294
2.252,15.0,2.1,299
2.252,14.956,2.1,296
2.252,14.812,2.1,292
2.252,14.648,2.1,283
2.252,14.48,2.1,285
2.252,14.316,2.1,282
2.252,14.144,2.1,292
2.252,13.98,2.1,293
2.252,13.808,2.1,302
2.252,13.64,2.1,302
2.252,13.476,2.1,300
2.252,13.304,2.1,291
2.252,13.14,2.1,289
2.252,12.968,2.1,299
2.252,12.808,2.1,297
2.252,12.636,2.1,270
2.252,12.472,2.1,288
2.252,12.304,2.1,259
2.252,12.136,2.1,274
2.252,11.968,2.1,282
2.252,11.804,2.1,290
2.252,11.632,2.1,286
2.252,11.468,2.1,296
2.252,11.3,2.1,299
2.252,11.128,2.1,281
2.252,10.964,2.1,273
2.252,10.792,2.1,267
2.252,10.632,2.1,272
2.252,10.46,2.1,256
2.252,10.296,2.1,249
2.252,10.124,2.1,241
2.252,9.96,2.1,240
2.252,9.792,2.1,240
2.252,9.628,2.1,257
2.252,9.456,2.1,266
2.252,9.292,2.1,266
2.252,9.12,2.1,293
2.252,8.96,2.1,299
2.252,8.788,2.1,296
2.252,8.616,2.1,299
2.252,8.456,2.1,299
2.252,8.284,2.1,309
2.252,8.12,2.1,317
2.252,7.948,2.1,329
2.252,7.784,2.1,323
2.252,7.616,2.1,328
2.252,7.452,2.1,331
2.252,7.28,2.1,333
2.252,7.116,2.1,331
2.252,6.948,2.1,318
2.252,6.784,2.1,315
2.252,6.612,2.1,309
2.252,6.448,2.1,304
2.252,6.28,2.1,302
2.252,6.108,2.1,300
2.252,5.944,2.1,300
2.252,5.772,2.1,299
2.252,5.608,2.1,298
2.252,5.44,2.1,299
2.252,5.276,2.1,298
2.252,5.104,2.1,299
2.252,4.94,2.1,290
2.252,4.772,2.1,288
2.252,4.608,2.1,288
2.252,4.436,2.1,291
2.252,4.272,2.1,284
2.252,4.104,2.1,273
2.252,3.94,2.1,297
2.252,3.768,2.1,301
2.252,3.596,2.1,298
2.252,3.432,2.1,293
2.252,3.264,2.1,301
2.252,3.1,2.1,301
2.252,2.928,2.1,291
2.252,2.764,2.1,290
2.252,2.596,2.1,301
2.252,2.432,2.1,292
2.252,2.26,2.1,282
2.252,2.096,2.1,279
2.252,1.928,2.1,279
2.252,1.764,2.1,279
2.252,1.592,2.1,264
2.252,1.428,2.1,277
2.252,1.256,2.1,278
2.252,1.088,2.1,281
2.252,0.924,2.1,286
2.252,0.752,2.1,298
2.252,0.588,2.1,302
2.252,0.42,2.1,298
2.252,0.256,2.1,300
2.252,0.092,2.1,297
2.252,0.008,2.1,297
2.252,0.0,2.1,292
2.252,0.0,2.148,274
2.252,0.0,2.288,272
2.252,0.0,2.46,279
2.252,0.0,2.628,280
2.252,0.0,2.764,278
2.252,0.0,2.8,281
2.252,0.0,2.8,277
2.252,0.044,2.8,265
2.252,0.188,2.8,280
2.252,0.352,2.8,294
2.252,0.524,2.8,294
2.252,0.688,2.8,296
2.252,0.856,2.8,301
2.252,1.02,2.8,294
2.252,1.192,2.8,289
2.252,1.364,2.8,280
2.252,1.524,2.8,298
2.252,1.696,2.8,293
2.252,1.86,2.8,296
2.252,2.032,2.8,288
2.252,2.196,2.8,300
2.252,2.364,2.8,291
2.252,2.528,2.8,290
2.252,2.7,2.8,292
2.252,2.864,2.8,291
2.252,3.036,2.8,287
2.252,3.196,2.8,302
2.252,3.368,2.8,302
2.252,3.532,2.8,303
2.252,3.7,2.8,301
2.252,3.872,2.8,304
2.252,4.036,2.8,301
2.252,4.208,2.8,301
2.252,4.368,2.8,302
2.252,4.54,2.8,302
2.252,4.704,2.8,293
2.252,4.876,2.8,289
2.252,5.04,2.8,333
2.252,5.208,2.8,326
2.252,5.372,2.8,335
2.252,5.544,2.8,320
2.252,5.708,2.8,323
2.252,5.876,2.8,316
2.252,6.04,2.8,324
2.252,6.212,2.8,326
2.252,6.384,2.8,329
2.252,6.548,2.8,343
2.252,6.716,2.8,334
2.252,6.88,2.8,343
2.252,7.052,2.8,341
2.252,7.216,2.8,342
2.252,7.384,2.8,322
2.252,7.548,2.8,325
2.252,7.72,2.8,316
2.252,7.884,2.8,333
2.252,8.056,2.8,327
2.252,8.22,2.8,310
2.252,8.388,2.8,275
2.252,8.552,2.8,258
2.252,8.724,2.8,258
2.252,8.892,2.8,263
2.252,9.056,2.8,265
2.252,9.228,2.8,273
2.252,9.392,2.8,299
2.252,9.56,2.8,299
2.252,9.724,2.8,310
2.252,9.896,2.8,304
2.252,10.06,2.8,315
2.252,10.228,2.8,305
2.252,10.392,2.8,286
2.252,10.564,2.8,268
2.252,10.728,2.8,269
2.252,10.896,2.8,257
2.252,11.06,2.8,266
2.252,11.232,2.8,260
2.252,11.404,2.8,309
2.252,11.568,2.8,308
2.252,11.736,2.8,315
2.252,11.9,2.8,322
2.252,12.072,2.8,321
2.252,12.236,2.8,318
2.252,12.404,2.8,311
2.252,12.568,2.8,292
2.252,12.74,2.8,289
2.252,12.904,2.8,276
2.252,13.076,2.8,280
2.252,13.24,2.8,286
2.252,13.408,2.8,282
2.252,13.572,2.8,307
2.252,13.744,2.8,314
2.252,13.908,2.8,308
2.252,14.076,2.8,311
2.252,14.248,2.8,305
2.252,14.412,2.8,305
2.252,14.584,2.8,306
2.252,14.744,2.8,307
2.252,14.912,2.8,305
2.252,14.992,2.8,305
2.252,15.0,2.8,305
2.252,15.0,2.8,311
2.252,14.956,2.8,311
2.252,14.812,2.8,304
2.252,14.648,2.8,278
2.252,14.48,2.8,285
2.252,14.308,2.8,278
2.252,14.144,2.8,280
2.252,13.972,2.8,274
2.252,13.808,2.8,288
2.252,13.64,2.8,312
2.252,13.476,2.8,315
2.252,13.304,2.8,316
2.252,13.144,2.8,323
2.252,12.972,2.8,308
2.252,12.808,2.8,305
2.252,12.636,2.8,311
2.252,12.472,2.8,305
2.252,12.304,2.8,298
2.252,12.132,2.8,298
2.252,11.968,2.8,290
2.252,11.796,2.8,285
2.252,11.636,2.8,297
2.252,11.464,2.8,295
2.252,11.3,2.8,300
2.252,11.128,2.8,298
2.252,10.968,2.8,281
2.252,10.796,2.8,280
2.252,10.632,2.8,277
2.252,10.46,2.8,257
2.252,10.296,2.8,257
2.252,10.128,2.8,243
2.252,9.964,2.8,246
2.252,9.792,2.8,248
2.252,9.628,2.8,249
2.252,9.46,2.8,260
2.252,9.288,2.8,279
2.252,9.124,2.8,303
2.252,8.952,2.8,313
2.252,8.788,2.8,313
2.252,8.62,2.8,330
2.252,8.456,2.8,321
2.252,8.284,2.8,326
2.252,8.12,2.8,322
2.252,7.952,2.8,317
2.252,7.784,2.8,330
2.252,7.616,2.8,322
2.252,7.452,2.8,333
2.252,7.28,2.8,329
2.252,7.116,2.8,335
2.252,6.948,2.8,330
2.252,6.776,2.8,329
2.252,6.612,2.8,326
2.252,6.444,2.8,324
2.252,6.28,2.8,315
2.252,6.108,2.8,318
2.252,5.944,2.8,315
2.252,5.772,2.8,318
2.252,5.612,2.8,329
2.252,5.44,2.8,335
2.252,5.276,2.8,309
2.252,5.104,2.8,335
2.252,4.944,2.8,310
2.252,4.772,2.8,328
2.252,4.608,2.8,327
2.252,4.436,2.8,316
2.252,4.268,2.8,306
2.252,4.104,2.8,312
2.252,3.932,2.8,310
2.252,3.768,2.8,304
2.252,3.596,2.8,311
2.252,3.436,2.8,304
2.252,3.264,2.8,307
2.252,3.1,2.8,285
2.252,2.928,2.8,301
2.252,2.764,2.8,300
2.252,2.596,2.8,307
2.252,2.432,2.8,293
2.252,2.26,2.8,282
2.252,2.1,2.8,288
2.252,1.928,2.8,280
2.252,1.756,2.8,274
2.252,1.592,2.8,289
2.252,1.42,2.8,299
2.252,1.26,2.8,301
2.252,1.088,2.8,298
2.252,0.924,2.8,304
2.252,0.752,2.8,308
2.252,0.592,2.8,303
2.252,0.42,2.8,304
2.252,0.256,2.8,302
2.252,0.092,2.8,298
2.252,0.008,2.8,298
2.252,0.0,2.8,295
2.296,0.0,2.8,297
2.428,0.0,2.8,295
2.496,0.0,2.8,294
2.5,0.0,2.8,299
2.5,0.0,2.752,294
2.5,0.0,2.612,300
2.5,0.0,2.44,303
2.5,0.0,2.276,305
2.5,0.0,2.108,299
2.5,0.0,1.944,299
2.5,0.0,1.772,298
2.5,0.0,1.604,298
2.5,0.0,1.44,303
2.5,0.0,1.268,300
2.5,0.0,1.104,300
2.5,0.0,0.932,303
2.5,0.0,0.768,305
2.5,0.0,0.6,309
2.5,0.0,0.436,310
2.5,0.0,0.264,307
2.5,0.0,0.104,308
2.5,0.0,0.008,306
2.5,0.0,0.0,302
2.5,0.048,0.0,297
2.5,0.192,0.0,289
2.5,0.364,0.0,291
2.5,0.524,0.0,295
2.5,0.696,0.0,290
2.5,0.86,0.0,296
2.5,1.032,0.0,297
2.5,1.196,0.0,299
2.5,1.364,0.0,307
2.5,1.528,0.0,312
2.5,1.7,0.0,304
2.5,1.864,0.0,298
2.5,2.032,0.0,289
2.5,2.196,0.0,292
2.5,2.368,0.0,286
2.5,2.54,0.0,297
2.5,2.704,0.0,294
2.5,2.872,0.0,297
2.5,3.036,0.0,280
2.5,3.208,0.0,290
2.5,3.368,0.0,287
2.5,3.54,0.0,290
2.5,3.704,0.0,297
2.5,3.876,0.0,299
2.5,4.04,0.0,300
2.5,4.208,0.0,302
2.5,4.372,0.0,296
2.5,4.544,0.0,281
2.5,4.708,0.0,269
2.5,4.876,0.0,280
2.5,5.048,0.0,258
2.5,5.212,0.0,262
2.5,5.384,0.0,256
2.5,5.544,0.0,257
2.5,5.716,0.0,259
2.5,5.88,0.0,255
2.5,6.052,0.0,246
2.5,6.216,0.0,236
2.5,6.388,0.0,251
2.5,6.548,0.0,224
2.5,6.72,0.0,251
2.5,6.884,0.0,232
2.5,7.052,0.0,252
2.5,7.216,0.0,244
2.5,7.388,0.0,276
2.5,7.56,0.0,268
2.5,7.724,0.0,267
2.5,7.892,0.0,300
2.5,8.056,0.0,302
2.5,8.228,0.0,299
2.5,8.392,0.0,299
2.5,8.56,0.0,300
2.5,8.724,0.0,322
2.5,8.896,0.0,323
2.5,9.06,0.0,319
2.5,9.228,0.0,316
2.5,9.396,0.0,299
2.5,9.564,0.0,299
2.5,9.728,0.0,293
2.5,9.9,0.0,290
2.5,10.068,0.0,284
2.5,10.232,0.0,253
2.5,10.404,0.0,244
2.5,10.568,0.0,250
2.5,10.736,0.0,251
2.5,10.9,0.0,280
2.5,11.072,0.0,303
2.5,11.236,0.0,279
2.5,11.408,0.0,294
2.5,11.568,0.0,291
2.5,11.74,0.0,291
2.5,11.904,0.0,289
2.5,12.076,0.0,300
2.5,12.24,0.0,289
2.5,12.408,0.0,282
2.5,12.58,0.0,282
2.5,12.744,0.0,291
2.5,12.912,0.0,278
2.5,13.076,0.0,278
2.5,13.248,0.0,295
2.5,13.412,0.0,291
2.5,13.58,0.0,296
2.5,13.748,0.0,301
2.5,13.916,0.0,298
2.5,14.08,0.0,289
2.5,14.252,0.0,295
2.5,14.416,0.0,283
2.5,14.584,0.0,295
2.5,14.748,0.0,279
2.5,14.912,0.0,289
2.5,14.996,0.0,279
2.5,15.0,0.0,301
2.5,15.0,0.044,303
2.5,15.0,0.188,297
2.5,15.0,0.352,300
2.5,15.0,0.52,296
2.5,15.0,0.656,301
2.5,15.0,0.7,296
2.5,15.0,0.7,287
2.5,14.952,0.7,294
2.5,14.816,0.7,293
2.5,14.644,0.7,294
2.5,14.48,0.7,288
2.5,14.308,0.7,290
2.5,14.144,0.7,289
2.5,13.976,0.7,289
2.5,13.812,0.7,289
2.5,13.64,0.7,269
2.5,13.476,0.7,264
2.5,13.308,0.7,286
2.5,13.144,0.7,265
2.5,12.972,0.7,263
2.5,12.808,0.7,281
2.5,12.64,0.7,284
2.5,12.468,0.7,292
2.5,12.304,0.7,289
2.5,12.132,0.7,275
2.5,11.968,0.7,267
2.5,11.8,0.7,257
2.5,11.636,0.7,256
2.5,11.464,0.7,255
2.5,11.3,0.7,260
2.5,11.132,0.7,295
2.5,10.968,0.7,299
2.5,10.796,0.7,299
2.5,10.632,0.7,299
2.5,10.464,0.7,299
2.5,10.3,0.7,298
2.5,10.128,0.7,299
2.5,9.96,0.7,308
2.5,9.792,0.7,300
2.5,9.624,0.7,299
2.5,9.46,0.7,292
2.5,9.288,0.7,299
2.5,9.124,0.7,290
2.5,8.956,0.7,290
2.5,8.792,0.7,281
2.5,8.62,0.7,261
2.5,8.456,0.7,259
2.5,8.288,0.7,239
2.5,8.124,0.7,251
2.5,7.952,0.7,218
2.5,7.788,0.7,234
2.5,7.62,0.7,219
2.5,7.448,0.7,212
2.5,7.284,0.7,206
2.5,7.112,0.7,214
2.5,6.948,0.7,218
2.5,6.78,0.7,222
2.5,6.616,0.7,233
2.5,6.444,0.7,247
2.5,6.28,0.7,240
2.5,6.108,0.7,248
2.5,5.948,0.7,253
2.5,5.776,0.7,244
2.5,5.612,0.7,257
2.5,5.444,0.7,257
2.5,5.276,0.7,283
2.5,5.108,0.7,287
2.5,4.936,0.7,289
2.5,4.772,0.7,297
2.5,4.604,0.7,276
2.5,4.44,0.7,288
2.5,4.268,0.7,303
2.5,4.104,0.7,292
2.5,3.936,0.7,287
2.5,3.772,0.7,279
2.5,3.6,0.7,268
2.5,3.436,0.7,262
2.5,3.264,0.7,258
2.5,3.104,0.7,282
2.5,2.932,0.7,295
2.5,2.768,0.7,285
2.5,2.596,0.7,282
2.5,2.428,0.7,296
2.5,2.264,0.7,302
2.5,2.092,0.7,303
2.5,1.928,0.7,301
2.5,1.76,0.7,302
2.5,1.596,0.7,299
2.5,1.424,0.7,291
2.5,1.26,0.7,277
2.5,1.092,0.7,281
2.5,0.928,0.7,276
2.5,0.756,0.7,278
2.5,0.592,0.7,284
2.5,0.42,0.7,288
2.5,0.256,0.7,290
2.5,0.092,0.7,294
2.5,0.008,0.7,293
2.5,0.0,0.7,297
2.5,0.0,0.744,279
2.5,0.0,0.888,280
2.5,0.0,1.052,286
2.5,0.0,1.22,288
2.5,0.0,1.356,288
2.5,0.0,1.4,294
2.5,0.0,1.4,294
2.5,0.052,1.4,280
2.5,0.192,1.4,307
2.5,0.364,1.4,311
2.5,0.524,1.4,309
2.5,0.696,1.4,299
2.5,0.86,1.4,308
2.5,1.032,1.4,285
2.5,1.196,1.4,273
2.5,1.364,1.4,278
2.5,1.528,1.4,306
2.5,1.7,1.4,314
2.5,1.864,1.4,313
2.5,2.032,1.4,311
2.5,2.196,1.4,322
2.5,2.368,1.4,315
2.5,2.54,1.4,315
2.5,2.7,1.4,302
2.5,2.872,1.4,302
2.5,3.036,1.4,300
2.5,3.208,1.4,270
2.5,3.372,1.4,265
2.5,3.54,1.4,255
2.5,3.704,1.4,250
2.5,3.876,1.4,243
2.5,4.04,1.4,241
2.5,4.208,1.4,241
2.5,4.372,1.4,255
2.5,4.544,1.4,240
2.5,4.708,1.4,236
2.5,4.88,1.4,247
2.5,5.048,1.4,235
2.5,5.212,1.4,243
2.5,5.384,1.4,223
2.5,5.548,1.4,247
2.5,5.716,1.4,217
2.5,5.88,1.4,236
2.5,6.052,1.4,211
2.5,6.216,1.4,211
2.5,6.384,1.4,227
2.5,6.548,1.4,229
2.5,6.72,1.4,211
2.5,6.884,1.4,207
2.5,7.052,1.4,210
2.5,7.22,1.4,223
2.5,7.388,1.4,253
2.5,7.56,1.4,252
2.5,7.724,1.4,262
2.5,7.892,1.4,271
2.5,8.056,1.4,299
2.5,8.228,1.4,303
2.5,8.392,1.4,298
2.5,8.56,1.4,305
2.5,8.728,1.4,298
2.5,8.896,1.4,309
2.5,9.06,1.4,311
2.5,9.232,1.4,304
2.5,9.392,1.4,299
2.5,9.564,1.4,293
2.5,9.728,1.4,293
2.5,9.9,1.4,254
2.5,10.072,1.4,269
2.5,10.232,1.4,239
2.5,10.404,1.4,237
2.5,10.568,1.4,280
2.5,10.736,1.4,256
2.5,10.9,1.4,299
2.5,11.072,1.4,290
2.5,11.236,1.4,290
2.5,11.408,1.4,293
2.5,11.568,1.4,289
2.5,11.74,1.4,288
2.5,11.904,1.4,297
2.5,12.076,1.4,283
2.5,12.24,1.4,286
2.5,12.408,1.4,294
2.5,12.58,1.4,296
2.5,12.744,1.4,300
2.5,12.912,1.4,299
2.5,13.076,1.4,298
2.5,13.248,1.4,299
2.5,13.412,1.4,298
2.5,13.58,1.4,280
2.5,13.744,1.4,280
2.5,13.916,1.4,278
2.5,14.08,1.4,278
2.5,14.252,1.4,283
2.5,14.416,1.4,296
2.5,14.584,1.4,294
2.5,14.748,1.4,295
2.5,14.912,1.4,295
2.5,14.996,1.4,295
2.5,15.0,1.4,301
2.5,15.0,1.444,294
2.5,15.0,1.588,297
2.5,15.0,1.752,298
2.5,15.0,1.924,294
2.5,15.0,2.06,298
2.5,15.0,2.1,294
2.5,15.0,2.1,297
2.5,14.952,2.1,288
2.5,14.816,2.1,288
2.5,14.644,2.1,279
2.5,14.48,2.1,278
2.5,14.308,2.1,283
2.5,14.144,2.1,289
2.5,13.976,2.1,289
2.5,13.812,2.1,300
2.5,13.64,2.1,300
2.5,13.476,2.1,302
2.5,13.308,2.1,300
2.5,13.144,2.1,297
2.5,12.972,2.1,289
2.5,12.808,2.1,282
2.5,12.64,2.1,295
2.5,12.468,2.1,295
2.5,12.304,2.1,302
2.5,12.132,2.1,291
2.5,11.968,2.1,292
2.5,11.8,2.1,293
2.5,11.636,2.1,293
2.5,11.464,2.1,297
2.5,11.3,2.1,301
2.5,11.132,2.1,259
2.5,10.968,2.1,257
2.5,10.796,2.1,256
2.5,10.632,2.1,250
2.5,10.46,2.1,256
2.5,10.3,2.1,257
2.5,10.128,2.1,278
2.5,9.956,2.1,292
2.5,9.796,2.1,298
2.5,9.624,2.1,295
2.5,9.46,2.1,299
2.5,9.288,2.1,298
2.5,9.124,2.1,312
2.5,8.956,2.1,322
2.5,8.792,2.1,317
2.5,8.62,2.1,317
2.5,8.456,2.1,320
2.5,8.288,2.1,307
2.5,8.12,2.1,303
2.5,7.952,2.1,300
2.5,7.788,2.1,299
2.5,7.616,2.1,294
2.5,7.448,2.1,293
2.5,7.284,2.1,292
2.5,7.112,2.1,292
2.5,6.948,2.1,291
2.5,6.78,2.1,302
2.5,6.616,2.1,303
2.5,6.444,2.1,304
2.5,6.28,2.1,302
2.5,6.112,2.1,299
2.5,5.948,2.1,302
2.5,5.776,2.1,303
2.5,5.612,2.1,304
2.5,5.44,2.1,312
2.5,5.28,2.1,318
2.5,5.108,2.1,290
2.5,4.936,2.1,298
2.5,4.772,2.1,294
2.5,4.604,2.1,290
2.5,4.44,2.1,288
2.5,4.268,2.1,301
2.5,4.104,2.1,296
2.5,3.936,2.1,277
2.5,3.772,2.1,288
2.5,3.6,2.1,275
2.5,3.436,2.1,278
2.5,3.268,2.1,285
2.5,3.1,2.1,291
2.5,2.932,2.1,292
2.5,2.768,2.1,298
2.5,2.596,2.1,301
2.5,2.428,2.1,302
2.5,2.264,2.1,298
2.5,2.092,2.1,290
2.5,1.928,2.1,288
2.5,1.756,2.1,299
2.5,1.592,2.1,287
2.5,1.424,2.1,289
2.5,1.26,2.1,284
2.5,1.088,2.1,284
2.5,0.924,2.1,284
2.5,0.756,2.1,282
2.5,0.592,2.1,276
2.5,0.42,2.1,288
2.5,0.256,2.1,288
2.5,0.092,2.1,290
2.5,0.008,2.1,289
2.5,0.0,2.1,300
2.5,0.0,2.144,284
2.5,0.0,2.288,282
2.5,0.0,2.452,282
2.5,0.0,2.624,285
2.5,0.0,2.756,287
2.5,0.0,2.8,289
2.5,0.0,2.8,287
2.5,0.048,2.8,295
2.5,0.184,2.8,299
2.5,0.356,2.8,294
2.5,0.52,2.8,299
2.5,0.692,2.8,300
2.5,0.852,2.8,301
2.5,1.024,2.8,299
2.5,1.188,2.8,300
2.5,1.36,2.8,292
2.5,1.524,2.8,292
2.5,1.692,2.8,295
2.5,1.856,2.8,298
2.5,2.028,2.8,301
2.5,2.192,2.8,299
2.5,2.36,2.8,285
2.5,2.532,2.8,278
2.5,2.696,2.8,277
2.5,2.868,2.8,266
2.5,3.032,2.8,277
2.5,3.2,2.8,290
2.5,3.364,2.8,274
2.5,3.536,2.8,271
2.5,3.7,2.8,259
2.5,3.868,2.8,282
2.5,4.032,2.8,264
2.5,4.204,2.8,265
2.5,4.368,2.8,262
2.5,4.536,2.8,260
2.5,4.7,2.8,247
2.5,4.872,2.8,248
2.5,5.044,2.8,237
2.5,5.208,2.8,238
2.5,5.376,2.8,243
2.5,5.54,2.8,235
2.5,5.712,2.8,253
2.5,5.876,2.8,248
2.5,6.044,2.8,253
2.5,6.208,2.8,259
2.5,6.38,2.8,256
2.5,6.544,2.8,284
2.5,6.712,2.8,286
2.5,6.876,2.8,281
2.5,7.048,2.8,292
2.5,7.212,2.8,297
2.5,7.384,2.8,296
2.5,7.552,2.8,300
2.5,7.716,2.8,300
2.5,7.888,2.8,303
2.5,8.052,2.8,300
2.5,8.22,2.8,300
2.5,8.384,2.8,299
2.5,8.556,2.8,299
2.5,8.72,2.8,295
2.5,8.888,2.8,275
2.5,9.052,2.8,278
2.5,9.224,2.8,289
2.5,9.388,2.8,247
2.5,9.56,2.8,248
2.5,9.72,2.8,255
2.5,9.892,2.8,281
2.5,10.064,2.8,256
2.5,10.228,2.8,302
2.5,10.396,2.8,303
2.5,10.56,2.8,292
2.5,10.732,2.8,292
2.5,10.896,2.8,290
2.5,11.064,2.8,288
2.5,11.228,2.8,292
2.5,11.4,2.8,275
2.5,11.564,2.8,274
2.5,11.736,2.8,269
2.5,11.896,2.8,287
2.5,12.068,2.8,297
2.5,12.232,2.8,296
2.5,12.404,2.8,297
2.5,12.572,2.8,294
2.5,12.736,2.8,296
2.5,12.908,2.8,282
2.5,13.072,2.8,291
2.5,13.24,2.8,277
2.5,13.404,2.8,297
2.5,13.576,2.8,295
2.5,13.74,2.8,290
2.5,13.908,2.8,297
2.5,14.072,2.8,292
2.5,14.244,2.8,289
2.5,14.408,2.8,284
2.5,14.58,2.8,292
2.5,14.744,2.8,290
2.5,14.908,2.8,288
2.5,14.992,2.8,291
2.5,15.0,2.8,290
2.5,15.0,2.8,297
2.5,14.952,2.8,281
2.5,14.812,2.8,288
2.5,14.64,2.8,292
2.5,14.476,2.8,280
2.5,14.304,2.8,280
2.5,14.144,2.8,289
2.5,13.972,2.8,295
2.5,13.808,2.8,295
2.5,13.636,2.8,298
2.5,13.468,2.8,296
2.5,13.304,2.8,295
2.5,13.132,2.8,275
2.5,12.968,2.8,278
2.5,12.796,2.8,270
2.5,12.636,2.8,268
2.5,12.464,2.8,281
2.5,12.3,2.8,282
2.5,12.128,2.8,292
2.5,11.964,2.8,292
2.5,11.796,2.8,292
2.5,11.632,2.8,293
2.5,11.46,2.8,293
2.5,11.296,2.8,291
2.5,11.128,2.8,297
2.5,10.956,2.8,270
2.5,10.792,2.8,278
2.5,10.624,2.8,256
2.5,10.456,2.8,246
2.5,10.288,2.8,252
2.5,10.124,2.8,252
2.5,9.956,2.8,254
2.5,9.788,2.8,269
2.5,9.62,2.8,300
2.5,9.456,2.8,299
2.5,9.284,2.8,298
2.5,9.12,2.8,299
